issue_time,turbine_id,valid_time,lead_hours,power_normalized,model_id,snapshot_id,run_init,available_at
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T13:00:00+00:00,1,0.033589,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T14:00:00+00:00,2,0.031597,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T15:00:00+00:00,3,0.035686,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T16:00:00+00:00,4,0.038945,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T17:00:00+00:00,5,0.078861,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T18:00:00+00:00,6,0.073213,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T19:00:00+00:00,7,0.091595,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T20:00:00+00:00,8,0.077463,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T21:00:00+00:00,9,0.078424,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T22:00:00+00:00,10,0.128823,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-24T23:00:00+00:00,11,0.099009,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T00:00:00+00:00,12,0.10108,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T01:00:00+00:00,13,0.104706,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T02:00:00+00:00,14,0.131983,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T03:00:00+00:00,15,0.13727,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T04:00:00+00:00,16,0.09793,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T05:00:00+00:00,17,0.084134,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T06:00:00+00:00,18,0.078242,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T07:00:00+00:00,19,0.088789,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T08:00:00+00:00,20,0.097429,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T09:00:00+00:00,21,0.098562,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T10:00:00+00:00,22,0.092609,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T11:00:00+00:00,23,0.089277,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T12:00:00+00:00,24,0.09389,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T13:00:00+00:00,25,0.118001,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T14:00:00+00:00,26,0.112211,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T15:00:00+00:00,27,0.118834,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T16:00:00+00:00,28,0.160646,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T17:00:00+00:00,29,0.283393,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T18:00:00+00:00,30,0.498982,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T19:00:00+00:00,31,0.640804,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T20:00:00+00:00,32,0.687116,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T21:00:00+00:00,33,0.524414,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T22:00:00+00:00,34,0.654508,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-25T23:00:00+00:00,35,0.664705,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T00:00:00+00:00,36,0.366782,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T01:00:00+00:00,37,0.567046,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T02:00:00+00:00,38,0.601645,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T03:00:00+00:00,39,0.508352,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T04:00:00+00:00,40,0.061093,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T05:00:00+00:00,41,0.695343,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T06:00:00+00:00,42,0.239576,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T07:00:00+00:00,43,0.134385,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T08:00:00+00:00,44,0.133477,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T09:00:00+00:00,45,0.135061,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T10:00:00+00:00,46,0.366101,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T11:00:00+00:00,47,0.366008,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-24T12:00:00+00:00,turbine-2,2026-02-26T12:00:00+00:00,48,0.362624,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260224,2026-02-24T00:00:00+00:00,2026-02-24T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T13:00:00+00:00,1,0.026934,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T14:00:00+00:00,2,0.081316,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T15:00:00+00:00,3,0.098427,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T16:00:00+00:00,4,0.126739,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T17:00:00+00:00,5,0.311407,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T18:00:00+00:00,6,0.66805,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T19:00:00+00:00,7,0.820567,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T20:00:00+00:00,8,0.886513,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T21:00:00+00:00,9,0.875839,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T22:00:00+00:00,10,0.743423,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-25T23:00:00+00:00,11,0.609712,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T00:00:00+00:00,12,0.503799,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T01:00:00+00:00,13,0.392103,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T02:00:00+00:00,14,0.303041,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T03:00:00+00:00,15,0.238958,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T04:00:00+00:00,16,0.121913,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T05:00:00+00:00,17,0.056788,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T06:00:00+00:00,18,0.863801,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T07:00:00+00:00,19,0.535187,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T08:00:00+00:00,20,0.166955,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T09:00:00+00:00,21,0.151114,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T10:00:00+00:00,22,0.175484,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T11:00:00+00:00,23,0.185904,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T12:00:00+00:00,24,0.377525,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T13:00:00+00:00,25,0.687731,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T14:00:00+00:00,26,0.772184,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T15:00:00+00:00,27,0.539066,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T16:00:00+00:00,28,0.448662,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T17:00:00+00:00,29,0.674033,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T18:00:00+00:00,30,0.862076,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T19:00:00+00:00,31,0.888104,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T20:00:00+00:00,32,0.861196,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T21:00:00+00:00,33,0.872251,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T22:00:00+00:00,34,0.862441,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-26T23:00:00+00:00,35,0.756624,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T00:00:00+00:00,36,0.648961,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T01:00:00+00:00,37,0.484991,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T02:00:00+00:00,38,0.503942,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T03:00:00+00:00,39,0.476705,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T04:00:00+00:00,40,0.295367,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T05:00:00+00:00,41,0.221844,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T06:00:00+00:00,42,0.288167,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T07:00:00+00:00,43,0.288582,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T08:00:00+00:00,44,0.327529,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T09:00:00+00:00,45,0.511118,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T10:00:00+00:00,46,0.529636,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T11:00:00+00:00,47,0.579269,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-1,2026-02-27T12:00:00+00:00,48,0.716915,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T13:00:00+00:00,1,0.028868,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T14:00:00+00:00,2,0.072825,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T15:00:00+00:00,3,0.087675,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T16:00:00+00:00,4,0.105668,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T17:00:00+00:00,5,0.256068,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
2026-02-25T12:00:00+00:00,turbine-2,2026-02-25T18:00:00+00:00,6,0.617661,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260225,2026-02-25T00:00:00+00:00,2026-02-25T10:00:00+00:00
